"","symbol","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"56","Clstn3","black",0.0779581560980267,0.68771081770691
"57","Cpeb2","black",0.0622137099538751,0.748509968920961
"58","Cplx1","black",-0.090717460288123,0.639779960633708
"59","Cpne1","black",0.0267043894313209,0.890630787533413
"60","Cstf1","black",-0.25966385256734,0.173737813122661
"61","Cttnbp2","black",0.0745921700759253,0.700564681805575
"62","Cwc22","black",-0.0116889051365263,0.952012485618161
"63","Cwc25","black",-0.0978949081793858,0.613413234897417
"64","Dact2","black",-0.197198182123538,0.305200273103227
"65","Daglb","black",-0.138662967054331,0.473156049144654
"66","Dbnl","black",0.080211465868467,0.679153045276082
"67","Ddx54","black",-0.136896338262457,0.478866908970766
"68","Dgcr2","black",-0.0697619047739496,0.719151647580605
"69","Dhrs13","black",-0.147712729525395,0.444464143785626
"70","Dimt1","black",0.00344065777840986,0.985867412830753
"71","Dtna","black",-0.042671038716184,0.826040500119564
"72","Dusp18","black",0.089406762480592,0.644642811728723
"73","E130309D02Rik","black",0.0822693526855015,0.671371364862723
"74","Edc3","black",-0.160186367812504,0.406501936288645
"75","Elf2","black",-0.0454761897602155,0.814794474157911
"76","Elmsan1","black",0.10539356325558,0.586362004296803
"77","Eny2","black",-0.0882798872688311,0.648835162824255
"78","Ep300","black",0.104798612406523,0.58848910566
"79","Ercc6l2","black",0.0447496855085176,0.817703716922983
"80","Ercc8","black",-0.397887349132346,0.0325500909873121
"81","Exoc8","black",-0.251821853567568,0.187568481002028
"82","Extl3","black",-0.0690921552110028,0.721741552101269
"83","Faim2","black",-0.075453510985496,0.69726755877885
"84","Fam174b","black",-0.023524747697706,0.903589149877708
"85","Far1","black",-0.00673303105888764,0.972347767164369
"86","Fcgbp","black",-0.189154311696674,0.325740456472828
"87","Fgf7","black",-0.188997625309034,0.326148780600339
"88","Fubp1","black",0.0209904743033372,0.913934904290535
"89","Fubp3","black",0.0275123630151861,0.887342213081156
"90","G2e3","black",0.194805510954228,0.311223381550122
"91","Gabarapl1","black",0.0303259250280178,0.875905200585376
"92","Gabpb1","black",0.0289809780707779,0.881369447096533
"93","Galnt18","black",-0.0808073231452173,0.676896511849959
"94","Galnt3","black",-0.0566211152372529,0.770488691043227
"95","Gen1","black",0.238059551679797,0.213657449339389
"96","Glb1","black",-0.0588660149176895,0.761644354855295
"97","Gle1","black",-0.100209093308025,0.605009498812846
"98","Glis1","black",-0.0580259766288558,0.76495052073423
"99","Glis3","black",-0.0974521545414331,0.615026570798587
"100","Gm10336","black",-0.0584654064944065,0.763220534430631
"101","Gm10767","black",0.140098924970321,0.468540305511859
"102","Gm15446","black",0.178255449717965,0.354888190945455
"103","Gm5113","black",-0.30127464194007,0.112240616466544
"104","Gorasp1","black",-0.147843888203903,0.44405532475337
"105","Gpr173","black",0.0563444089461126,0.771580819686733
"106","Grn","black",0.08241980533371,0.670803733733879
"107","Gtf2a1","black",-0.0686282032346357,0.723537410238481
"108","Gtpbp10","black",0.000331248992818298,0.998639320054021
"109","Hdac11","black",0.0339005353027587,0.861410027733076
"110","Hnrnpd","black",-0.00893714239767043,0.963300869434381
"111","Hnrnph1","black",0.0601194515882232,0.756718800909386
"112","Hnrnph3","black",-0.0443677293491573,0.819234190469646
"113","Hnrnpm","black",0.0781701413225626,0.686904096390419
"114","Hnrnpu","black",0.0388770831510344,0.841304022229909
"115","Homer3","black",-0.256216354182168,0.179726697425244
"116","Hspbap1","black",0.108981350526248,0.573606665853633
"117","Icmt","black",0.00807674001937892,0.966831969352122
"118","Il1r1","black",-0.0925596332061055,0.632969911410156
"119","Insig1","black",-0.0293127272540722,0.880021112763337
"120","Irf2","black",0.167308956810906,0.38567223977194
"121","Irs1","black",-0.039264355453036,0.839743303436618
"122","Kansl1","black",-0.00441601521807911,0.981861687084407
"123","Kantr","black",-0.0910662203900659,0.638488461910849
"124","Kat14","black",-0.183187368535065,0.341511365929355
"125","Kat6b","black",0.00207081895766731,0.991493792190213
"126","Katnbl1","black",-0.167968950661543,0.38377380592134
"127","Kcng4","black",-0.33091860805851,0.0795250704923277
"128","Kcnip1","black",-0.182406286075476,0.343609343689556
"129","Kdsr","black",0.00992475200048912,0.959248550521633
"130","Khdc4","black",0.0586138678444211,0.762636310186395
"131","Klhl22","black",-0.263268345362321,0.167628036149577
"132","Klhl25","black",-0.131824405633354,0.495457828368856
"133","Kmt2e","black",0.0784873171398976,0.685697694596034
"134","Krt73","black",-0.0972282433543928,0.6158431433541
"135","L3mbtl2","black",-0.0763255933302785,0.693934803372145
"136","Limk1","black",-0.118878787500439,0.539079007874118
"137","LOC432842","black",-0.123317431130435,0.523920858557022
"138","Lrfn3","black",-0.266542633292226,0.162211295611206
"139","Lrrc24","black",-0.15513517545956,0.42164957443645
"140","Lynx1","black",-0.153893125032344,0.425421477983655
"141","Lztr1","black",-0.206195857453833,0.283208250369007
"142","Maml2","black",-0.0476653611272017,0.806042770572667
"143","Mapk8ip2","black",-0.034137836315637,0.860449267751106
"144","Mapkapk5","black",0.0226781522730136,0.907043602791181
"145","Mboat7","black",-0.0960189112754805,0.620261144244277
"146","Mlh1","black",0.109908027484395,0.570332417516239
"147","Mllt10","black",0.0140644781216663,0.942274542114666
"148","Mmp15","black",0.189123492745913,0.325820745762717
"149","Mplkip","black",0.0472961220784262,0.807517311506936
"150","Mtch1","black",-0.0572845251911819,0.76787203766477
"151","Mterf3","black",0.0155697017536203,0.936108455124424
"152","Mul1","black",-0.354359780370546,0.0592855908170091
"153","Myef2","black",-0.032555284455917,0.866860159548775
"154","Myrip","black",-0.116455864248179,0.547439867129824
"155","Mysm1","black",0.0852322621480157,0.660225734528978
"156","Ncstn","black",0.150208306735947,0.436720302875169
"157","Ndufa4l2","black",-0.0203305526316971,0.916631252939367
"158","Nedd4l","black",-0.0993874654341691,0.607987586465336
"159","Nek1","black",0.0175913045649025,0.927832788434102
"160","Nmt1","black",-0.0724552003729847,0.708767678982511
"161","Noc3l","black",0.10535552428499,0.586497902668194
"162","Nploc4","black",-0.299593917402521,0.114356840170099
"163","Npy1r","black",0.0426193182746525,0.826248174149374
"164","Ntn3","black",-0.0773070217426098,0.690190838908734
"165","Nub1","black",-0.0801283831835977,0.679467898552114
"166","Nup50","black",-0.146530935885972,0.44815689229089
"167","Odf2l","black",0.0989822689335897,0.609458534800678
"168","Ogdh","black",0.137674760456202,0.476346191977082
"169","Orai1","black",0.0343871632688088,0.859440028241329
"170","Orai3","black",0.0491409254863559,0.800156702862026
"171","Orc4","black",0.0400600572217215,0.836538472443031
"172","Otud7a","black",-0.287851346104361,0.129975745949813
"173","Papola","black",0.00790190997011422,0.967549550734291
"174","Pard6a","black",-0.151183694465567,0.433713701445856
"175","Patl1","black",0.0335835149264832,0.86269384893262
"176","Pcmtd2","black",-0.000568450489668435,0.997664963484993
"177","Pgm1","black",-0.287266314798837,0.130792764700885
"178","Phf20l1","black",-0.0225027529451277,0.907759512758958
"179","Phf8","black",0.102327276901831,0.597360514604774
"180","Pi4k2b","black",-0.189674522610929,0.32438703838726
"181","Pigs","black",-0.413288924564461,0.025852184963181
"182","Pisd","black",0.0436659900044582,0.822047704241179
"183","Pkd2","black",0.0896322216579005,0.643805301291463
"184","Pkm","black",-0.0622160575828229,0.748500781839883
"185","Plod2","black",-0.194748464771952,0.311367880949105
"186","Plscr4","black",0.362407551971698,0.0533552336536395
"187","Pnpt1","black",0.133158645418686,0.491065512082905
"188","Pole3","black",-0.258138291096324,0.176370380044471
"189","Ppfia2","black",0.0474509885629262,0.806898779729982
"190","Ppme1","black",-0.0886525470169393,0.647447574646133
"191","Ppp4r3a","black",0.0458282078189573,0.813385702325242
"192","Pptc7","black",-0.184623781420703,0.337673417106484
"193","Ppwd1","black",0.00400217053388251,0.983561271507104
"194","Primpol","black",0.185741391708626,0.334705433857123
"195","Prpf6","black",-0.0369905869182,0.848914968095277
"196","Prtg","black",0.19792965407349,0.303373588087617
"197","Psap","black",-0.0235027255784839,0.903678987531307
"198","Psmd2","black",-0.0909612708333301,0.638876993601625
"199","Psmd3","black",-0.161800249497481,0.401727609908528
"200","Ptpn12","black",0.0499732462727215,0.796841246326968
"201","Pwwp2b","black",-0.000806979687586715,0.9966851564107
"202","Qsox2","black",0.125467266812745,0.516653971741049
"203","Qtrt2","black",-0.0276232507684052,0.886891024691393
"204","R3hdm2","black",0.0152039803600863,0.93760629884497
"205","Rab11fip5","black",-0.0702367285579559,0.717317355082357
"206","Rab15","black",-0.238898761042484,0.211999377754999
"207","Rab3il1","black",-0.0386908627094049,0.842054705958341
"208","Rad17","black",0.0326570812902665,0.866447529130287
"209","Rbbp6","black",0.0477654373797132,0.805643231962566
"210","Rbfa","black",-0.229913477663272,0.230211179702233
"211","Rbm12b2","black",-0.0161924662868371,0.933558362359745
"212","Rbm24","black",-0.0581103553858305,0.764618244889078
"213","Rbm25","black",-0.0459938987464826,0.812722806096478
"214","Rbm39","black",0.0504856276786524,0.794801946814255
"215","Rbm41","black",0.0620189987403473,0.749272058111793
"216","Rc3h2","black",0.0312518608578033,0.872146536318811
"217","Rfx3","black",0.00921780120551939,0.962149186550862
"218","Rgs12","black",-0.270449273118955,0.15591284710384
"219","Rhobtb2","black",0.0795985225826731,0.68147711712679
"220","Rnf26","black",-0.0621947454422632,0.748584184824867
"221","Rnft1","black",0.0148994032100232,0.938853880176535
"222","Rpap2","black",-0.330479444003745,0.0799491963795502
"223","Rps6ka1","black",0.222127052876302,0.246818022458589
"224","Rrp7a","black",0.0324809498866848,0.867161494124679
"225","Rufy2","black",0.0520335601291826,0.788649190448667
"226","Sap30bp","black",-0.24932254321719,0.192133110750179
"227","Saraf","black",-0.198292106622825,0.30247098994974
"228","Sars","black",-0.12121315130445,0.531081284067388
"229","Sav1","black",0.123151214862418,0.524484754485042
"230","Sbf2","black",0.0153201802592729,0.937130369256692
"231","Scamp5","black",-0.10778823748614,0.577834647122122
"232","Sec24a","black",-0.0147116431463168,0.93962303666472
"233","Sec61a1","black",-0.00565849355193405,0.97675955151868
"234","Sf3b2","black",-0.0406083873012012,0.834331460329394
"235","Sft2d1","black",0.120726109142146,0.532745231817615
"236","Sgta","black",-0.0307515289262384,0.874177207868574
"237","Sipa1l3","black",0.0734710918936533,0.70486402693062
"238","Skp2","black",0.0199226796842716,0.918298219713453
"239","Slc12a6","black",0.00787541461373131,0.967658301804288
"240","Slc18b1","black",0.0981998396150669,0.61230313044572
"241","Slc1a6","black",0.224175111435154,0.242375263425783
"242","Slc25a44","black",0.0093929785391479,0.961430384309501
"243","Slc25a51","black",-0.0692039320796064,0.72130910367797
"244","Slc27a4","black",-0.0551018861747933,0.77649015468267
"245","Slc44a5","black",-0.0796187195419028,0.681400491563572
"246","Slc45a1","black",-0.116274764769121,0.548067213551781
"247","Slc4a7","black",-0.0490358805609162,0.800575380307292
"248","Smad3","black",0.201172628800082,0.29535774095287
"249","Smc5","black",0.00860963075437731,0.964644903999063
"250","Smpd1","black",-0.129314089367761,0.503775090375881
"251","Snapc3","black",-0.00584797256756569,0.975981545370182
"252","Snx17","black",-0.113444266280671,0.557915629298112
"253","Sphk2","black",-0.192941689124459,0.315966069014891
"254","Sppl2a","black",0.126741307992968,0.512370830746712
"255","Sprn","black",-0.11790521299573,0.542431287166645
"256","Spsb4","black",-0.0122675193013189,0.949639956361485
"257","Srl","black",-0.368399994323725,0.0492509678563527
"258","Srsf1","black",0.0805050970008439,0.678040712962066
"259","Ss18","black",0.0191925698661065,0.921283002244803
"260","Sst","black",0.232299759019798,0.225275506078318
"261","St6galnac4","black",-0.219344201054756,0.252940438877409
"262","Stmn3","black",-0.013410075926243,0.944956312637089
"263","Swt1","black",0.0696788395104565,0.719472694328975
"264","Sycp2","black",-0.0820370824446742,0.672248026448472
"265","Syt12","black",0.0161888291945589,0.933573253662417
"266","Syvn1","black",0.218207301360699,0.255470132126435
"267","Tasor","black",0.0125751312298561,0.948378805346104
"268","Tatdn2","black",-0.117640714616446,0.543343716324867
"269","Tbcel","black",0.031156438754937,0.872533760187021
"270","Tbl1xr1","black",-0.0544386649923427,0.779114074013148
"271","Tceal6","black",0.0104857374893031,0.956947173931228
"272","Tdp2","black",-0.292971138215836,0.122984505645354
"273","Tdrp","black",-0.110236176262831,0.569174980161216
"274","Tead1","black",0.144443478931937,0.454719527813222
"275","Tent2","black",0.061030688196352,0.75314380027853
"276","Tfdp1","black",-0.047585099557757,0.806363236709355
"277","Tm2d2","black",-0.136156768960368,0.481268159759698
"278","Tmem127","black",-0.0152690286299249,0.937339872637006
"279","Tmem130","black",0.115409611061273,0.551068806014815
"280","Tmem246","black",-0.0429947180928609,0.824741085666766
"281","Tmem69","black",0.0808781873061909,0.676628328139463
"282","Tmem86a","black",0.0120033222114878,0.950723209814243
"283","Tpp1","black",0.154045705709372,0.424957117053316
"284","Trim62","black",0.170114086916973,0.377640825753028
"285","Trmt10b","black",-0.153626438503206,0.426233776953703
"286","Trp63","black",0.017132944705664,0.929708523133606
"287","Tsn","black",-0.107672639915076,0.578245018831421
"288","Tspan9","black",0.234977870730508,0.219821689811027
"289","Ttpal","black",-0.0264115623115694,0.89182307926591
"290","Tyro3","black",0.0363622601198681,0.85145289824553
"291","U2surp","black",-0.00420386916052249,0.982732922897604
"292","Ube2z","black",-0.134517158291119,0.486613649927235
"293","Unc13d","black",0.136834018220379,0.479069012725247
"294","Urgcp","black",0.0339565234850541,0.861183331040706
"295","Usp20","black",-0.111115340335819,0.566079242915518
"296","Usp39","black",-0.273538719546388,0.1510573190336
"297","Usp42","black",0.171084418219113,0.374885456342897
"298","Usp5","black",0.00504119437937965,0.979294340223257
"299","Vps18","black",0.24039522376862,0.20906453936272
"300","Wnt2b","black",0.0709303719824769,0.71464050402622
"301","Wwox","black",-0.100160315684144,0.605186126764121
"302","Xlr3b","black",0.375187521610374,0.0449082000587538
"303","Zbed4","black",-0.18319227310393,0.341498216799069
"304","Zbtb21","black",0.290037850096078,0.126955268408751
"305","Zc3h11a","black",0.0199612985450338,0.918140370744123
"306","Zc3h13","black",0.0924285490061569,0.633453536624184
"307","Zcchc9","black",-0.0453499190319877,0.815299945941919
"308","Zfp207","black",0.0860476830900284,0.657170662577885
"309","Zfp26","black",-0.0471468226530889,0.808113716110374
"310","Zfp383","black",0.104368282304347,0.590029737596422
"311","Zfp583","black",-0.00233702626079529,0.990400351625978
"312","Zfp609","black",0.102556069085509,0.596536809884052
"313","Zfp62","black",-0.0249580084632696,0.897744818406596
"314","Zfp677","black",0.159918014331191,0.40729888746248
"315","Zfp760","black",0.118142130208228,0.541614615830469
"316","Zfp808","black",-0.00829021108386764,0.965955822218718
"317","Zfp946","black",-0.0509259026656492,0.793050689231862
"318","Zfp948","black",0.164835519928629,0.392834911630303
"319","Zmym5","black",-0.0206315205560046,0.915401425647309
"320","Zmynd11","black",-0.00538198051040468,0.977894959048669
"321","Zscan22","black",0.101217084991572,0.601364366892096
"322","Zswim1","black",0.0901556766968018,0.64186247514169
"323","Zyx","black",-0.148256463236254,0.442770657633625
